(0.25287824869155884, 1.0551953315734863) %, 9.06096363067627] 
(0.21629579365253448, 1.1294760704040527) %, 9.095664024353027] 
(0.1461961269378662, 1.2310057878494263) %, 9.140896797180176] 
(0.09144574403762817, 1.302380084991455) %, 9.171303749084473] 
(-0.0017986842431128025, 1.4141557216644287) %, 9.216729164123535] 
(-0.05103319138288498, 1.4686954021453857) %, 9.238286018371582] 
(-0.16644972562789917, 1.5714973211288452) %, 9.278794288635254] 
(-0.24539929628372192, 1.6324340105056763) %, 9.302308082580566] 
(-0.37506723403930664, 1.7260806560516357) %, 9.337884902954102] 
(-0.44147875905036926, 1.7709784507751465) %, 9.354799270629883] 
(-0.5897986888885498, 1.8509806394577026) %, 9.386265754699707] 
(-0.6881058216094971, 1.8963425159454346) %, 9.404292106628418] 
(-0.8465996384620667, 1.9646788835525513) %, 9.431901931762695] 
(-0.9264302849769592, 1.9967759847640991) %, 9.445015907287598] 
(-1.0974818468093872, 2.051215171813965) %, 9.469103813171387] 
(-1.2105307579040527, 2.079348087310791) %, 9.482869148254395] 
(-1.3907444477081299, 2.120422601699829) %, 9.503837585449219] 
(-1.4806894063949585, 2.139047622680664) %, 9.514006614685059] 
(-1.6699570417404175, 2.165449857711792) %, 9.532501220703125] 
(-1.7932353019714355, 2.1755402088165283) %, 9.543241500854492] 
(-1.9886773824691772, 2.1885128021240234) %, 9.55982494354248] 
(-2.109907865524292, 2.194507122039795) %, 9.569808959960938] 
(-2.28546142578125, 2.1943471431732178) %, 9.583160400390625] 
(-2.415881872177124, 2.1873607635498047) %, 9.592000007629395] 
(-2.6219375133514404, 2.173940658569336) %, 9.605189323425293] 
(-2.7239437103271484, 2.166090488433838) %, 9.611403465270996] 
(-2.932570457458496, 2.1419239044189453) %, 9.622666358947754] 
(-3.067767381668091, 2.119494676589966) %, 9.629283905029297] 
(-3.281076192855835, 2.082158327102661) %, 9.639464378356934] 
(-3.386591911315918, 2.0626673698425293) %, 9.64449405670166] 
(-3.5994668006896973, 2.0177907943725586) %, 9.654258728027344] 
(-3.73779034614563, 1.9814642667770386) %, 9.659025192260742] 
(-3.9561679363250732, 1.9226046800613403) %, 9.666548728942871] 
(-4.064232349395752, 1.8926682472229004) %, 9.670418739318848] 
(-4.281610488891602, 1.8276546001434326) %, 9.677544593811035] 
(-4.421691417694092, 1.7794122695922852) %, 9.681435585021973] 
(-4.643242359161377, 1.7019517421722412) %, 9.687469482421875] 
(-4.753043174743652, 1.6629226207733154) %, 9.690606117248535] 
(-4.972459316253662, 1.5819894075393677) %, 9.696627616882324] 
(-5.114224433898926, 1.5226913690567017) %, 9.699897766113281] 
(-5.338802337646484, 1.4277745485305786) %, 9.704952239990234] 
(-5.450236797332764, 1.3801120519638062) %, 9.70742416381836] 
(-5.672849655151367, 1.2823143005371094) %, 9.712409973144531] 
(-5.815433979034424, 1.2133352756500244) %, 9.714957237243652] 
(-6.041782379150391, 1.1030830144882202) %, 9.719646453857422] 
(-6.154301166534424, 1.0478127002716064) %, 9.721856117248535] 
(-6.378316879272461, 0.9366321563720703) %, 9.726550102233887] 
(-6.522313117980957, 0.8587596416473389) %, 9.728804588317871] 
(-6.751157760620117, 0.7342128157615662) %, 9.732498168945312] 
(-6.86501407623291, 0.6717831492424011) %, 9.734345436096191] 
(-7.120874404907227, 0.5290865302085876) %, 9.738438606262207] 
(-7.236606597900391, 0.4604794681072235) %, 9.739973068237305] 
(-7.466817378997803, 0.32318004965782166) %, 9.743237495422363] 
(-7.581408500671387, 0.2543218433856964) %, 9.745086669921875] 
(-7.809751510620117, 0.11576476693153381) %, 9.748488426208496] 
(-7.9535136222839355, 0.023659540340304375) %, 9.75011920928955] 
(-8.182945251464844, -0.12602199614048004) %, 9.753265380859375] 
(-8.297155380249023, -0.20116062462329865) %, 9.755196571350098] 
(-8.52469253540039, -0.3523808419704437) %, 9.7588472366333] 
(-8.667110443115234, -0.4512798488140106) %, 9.760849952697754] 
(-8.894042015075684, -0.6116338968276978) %, 9.764098167419434] 
(-9.00692081451416, -0.6922304034233093) %, 9.765959739685059] 
(-9.231483459472656, -0.8545635342597961) %, 9.770197868347168] 
(-9.371834754943848, -0.9589822292327881) %, 9.772706985473633] 
(-9.595566749572754, -1.1292403936386108) %, 9.776662826538086] 
(-9.706623077392578, -1.2148919105529785) %, 9.778603553771973] 
(-9.927087783813477, -1.3874329328536987) %, 9.782496452331543] 
(-10.064178466796875, -1.498113989830017) %, 9.784758567810059] 
(-10.281770706176758, -1.678321361541748) %, 9.788022994995117] 
(-10.389451026916504, -1.7689372301101685) %, 9.789739608764648] 
(-10.602407455444336, -1.9514260292053223) %, 9.793326377868652] 
(-10.73353385925293, -2.0667903423309326) %, 9.795831680297852] 
(-10.939797401428223, -2.2536656856536865) %, 9.799637794494629] 
(-11.041483879089355, -2.3476920127868652) %, 9.80136489868164] 
(-11.241744041442871, -2.5369372367858887) %, 9.80437183380127] 
(-11.364373207092285, -2.655860662460327) %, 9.80667781829834] 
(-11.556034088134766, -2.847014904022217) %, 9.810823440551758] 
(-11.649906158447266, -2.9431607723236084) %, 9.813054084777832] 
(-11.833456039428711, -3.136491298675537) %, 9.81766414642334] 
(-11.945072174072266, -3.257760524749756) %, 9.820422172546387] 
(-12.117791175842285, -3.451427459716797) %, 9.824898719787598] 
(-12.20169448852539, -3.5487234592437744) %, 9.827123641967773] 
(-12.364294052124023, -3.7440638542175293) %, 9.831808090209961] 
(-12.46206283569336, -3.8661599159240723) %, 9.83499813079834] 
(-12.611054420471191, -4.059492588043213) %, 9.840489387512207] 
(-12.68258285522461, -4.156427383422852) %, 9.843589782714844] 
(-12.819416999816895, -4.350672245025635) %, 9.850024223327637] 
(-12.884617805480957, -4.447905540466309) %, 9.853145599365234] 
(-13.022645950317383, -4.661847114562988) %, 9.860482215881348] 
(-13.080246925354004, -4.756804943084717) %, 9.8639497756958] 
(-13.188393592834473, -4.946805000305176) %, 9.870158195495605] 
(-13.238831520080566, -5.041726112365723) %, 9.873549461364746] 
(-13.34213638305664, -5.247741222381592) %, 9.881644248962402] 
(-13.383939743041992, -5.338937759399414) %, 9.885066986083984] 
(-13.468635559082031, -5.543843746185303) %, 9.892187118530273] 
(-13.493947982788086, -5.611991882324219) %, 9.894376754760742] 
(-13.56117057800293, -5.807348251342773) %, 9.901220321655273] 
(-13.586750984191895, -5.893052101135254) %, 9.90426254272461] 
(-13.629919052124023, -6.064153671264648) %, 9.910299301147461] 
(-13.647513389587402, -6.149429798126221) %, 9.913226127624512] 
(-13.677773475646973, -6.331546306610107) %, 9.920517921447754] 
(-13.686956405639648, -6.411264896392822) %, 9.923629760742188] 
(-13.697476387023926, -6.570337295532227) %, 9.9290189743042] 
(-13.69881820678711, -6.649569034576416) %, 9.931562423706055] 
(-13.692662239074707, -6.81815242767334) %, 9.937881469726562] 
(-13.685880661010742, -6.891073226928711) %, 9.940866470336914] 
(-13.66507339477539, -7.036671161651611) %, 9.94694995880127] 
(-13.651113510131836, -7.109259605407715) %, 9.949766159057617] 
(-13.612796783447266, -7.26204776763916) %, 9.956465721130371] 
(-13.5924711227417, -7.327914237976074) %, 9.959391593933105] 
(-13.54542064666748, -7.4598493576049805) %, 9.964507102966309] 
(-13.518829345703125, -7.525825500488281) %, 9.966745376586914] 
(-13.453474998474121, -7.665377616882324) %, 9.971306800842285] 
(-13.421886444091797, -7.724699020385742) %, 9.973039627075195] 
(-13.353394508361816, -7.844202995300293) %, 9.975848197937012] 
(-13.316632270812988, -7.904270172119141) %, 9.976920127868652] 
(-13.229150772094727, -8.030868530273438) %, 9.97984504699707] 
(-13.188203811645508, -8.084625244140625) %, 9.981019973754883] 
(-13.102310180664062, -8.193607330322266) %, 9.982926368713379] 
(-13.057485580444336, -8.248708724975586) %, 9.98367691040039] 
(-12.953374862670898, -8.366292953491211) %, 9.984977722167969] 
(-12.905864715576172, -8.415345191955566) %, 9.985220909118652] 
(-12.795577049255371, -8.528389930725098) %, 9.985220909118652] 
(-12.757890701293945, -8.56682014465332) %, 9.985318183898926] 
(-12.643548011779785, -8.676141738891602) %, 9.98690128326416] 
(-12.592244148254395, -8.721763610839844) %, 9.987837791442871] 
(-12.487838745117188, -8.815988540649414) %, 9.988943099975586] 
(-12.434890747070312, -8.864457130432129) %, 9.9894380569458] 
(-12.315621376037598, -8.970656394958496) %, 9.990615844726562] 
(-12.263090133666992, -9.014362335205078) %, 9.99112606048584] 
(-12.157028198242188, -9.105409622192383) %, 9.991512298583984] 
(-12.10359001159668, -9.152603149414062) %, 9.991562843322754] 
(-11.983687400817871, -9.25685977935791) %, 9.992315292358398] 
(-11.931017875671387, -9.300226211547852) %, 9.993088722229004] 
(-11.82515811920166, -9.39098072052002) %, 9.994926452636719] 
(-11.771989822387695, -9.43820571899414) %, 9.995365142822266] 
(-11.652663230895996, -9.544734954833984) %, 9.996084213256836] 
(-11.600502967834473, -9.588335990905762) %, 9.996474266052246] 
(-11.495768547058105, -9.679787635803223) %, 9.996540069580078] 
(-11.443263053894043, -9.727450370788574) %, 9.996539115905762] 
(-11.32546615600586, -9.835152626037598) %, 9.997450828552246] 
(-11.273816108703613, -9.879356384277344) %, 9.99803352355957] 
(-11.157265663146973, -9.983979225158691) %, 9.999093055725098] 
(-11.118341445922852, -10.020293235778809) %, 9.999260902404785] 
(-11.001660346984863, -10.131180763244629) %, 9.999884605407715] 
(-10.95069408416748, -10.175922393798828) %, 10.00052547454834] 
(-10.848291397094727, -10.269686698913574) %, 10.00084114074707] 
(-10.796869277954102, -10.318486213684082) %, 10.000523567199707] 
(-10.681017875671387, -10.430343627929688) %, 9.999868392944336] 
(-10.630343437194824, -10.4751558303833) %, 9.999778747558594] 
(-10.528369903564453, -10.568902015686035) %, 9.999337196350098] 
(-10.477086067199707, -10.617615699768066) %, 9.998902320861816] 
(-10.360979080200195, -10.731042861938477) %, 9.997669219970703] 
(-10.310335159301758, -10.775745391845703) %, 9.996638298034668] 
(-10.20814323425293, -10.869134902954102) %, 9.994507789611816] 
(-10.143681526184082, -10.929827690124512) %, 9.993217468261719] 
(-10.039569854736328, -11.030082702636719) %, 9.990635871887207] 
(-9.98827075958252, -11.074675559997559) %, 9.989654541015625] 
(-9.88456916809082, -11.167564392089844) %, 9.988043785095215] 
(-9.832162857055664, -11.21563720703125) %, 9.987226486206055] 
(-9.712916374206543, -11.327042579650879) %, 9.985831260681152] 
(-9.660502433776855, -11.372815132141113) %, 9.985520362854004] 
(-9.55509090423584, -11.464361190795898) %, 9.984431266784668] 
(-9.488302230834961, -11.523624420166016) %, 9.983234405517578] 
(-9.380051612854004, -11.621108055114746) %, 9.981826782226562] 
(-9.326139450073242, -11.6658353805542) %, 9.981680870056152] 
(-9.217414855957031, -11.75503158569336) %, 9.98103141784668] 
(-9.14851188659668, -11.812639236450195) %, 9.98047924041748] 
(-9.036791801452637, -11.90723991394043) %, 9.979995727539062] 
(-8.981058120727539, -11.952005386352539) %, 9.979736328125] 
(-8.869598388671875, -12.037403106689453) %, 9.979735374450684] 
(-8.813080787658691, -12.08146858215332) %, 9.979835510253906] 
(-8.684062957763672, -12.183252334594727) %, 9.979022026062012] 
(-8.626358985900879, -12.226362228393555) %, 9.978361129760742] 
(-8.510279655456543, -12.309019088745117) %, 9.977517127990723] 
(-8.451491355895996, -12.351572036743164) %, 9.977340698242188] 
(-8.317466735839844, -12.449718475341797) %, 9.97708797454834] 
(-8.257570266723633, -12.49256420135498) %, 9.976767539978027] 
(-8.138724327087402, -12.570713996887207) %, 9.976248741149902] 
(-8.078484535217285, -12.610980987548828) %, 9.975937843322754] 
(-7.941112518310547, -12.703900337219238) %, 9.975442886352539] 
(-7.879810333251953, -12.744391441345215) %, 9.97507095336914] 
(-7.743276596069336, -12.827418327331543) %, 9.974456787109375] 
(-7.697134971618652, -12.855950355529785) %, 9.97413444519043] 
(-7.556925296783447, -12.943585395812988) %, 9.972773551940918] 
(-7.493805408477783, -12.983351707458496) %, 9.97223949432373] 
(-7.369512557983398, -13.052655220031738) %, 9.97109603881836] 
(-7.306520462036133, -13.0884370803833) %, 9.970616340637207] 
(-7.162832260131836, -13.171005249023438) %, 9.970382690429688] 
(-7.098150730133057, -13.20844841003418) %, 9.970536231994629] 
(-6.971236228942871, -13.27334213256836) %, 9.970610618591309] 
(-6.906895637512207, -13.306889533996582) %, 9.970669746398926] 
(-6.760239601135254, -13.38442611694336) %, 9.970614433288574] 
(-6.694268703460693, -13.419607162475586) %, 9.970391273498535] 
(-6.564256191253662, -13.48119068145752) %, 9.970311164855957] 
(-6.498655796051025, -13.51232624053955) %, 9.97042179107666] 
(-6.349193096160889, -13.584456443786621) %, 9.971264839172363] 
(-6.282005786895752, -13.617233276367188) %, 9.971837997436523] 
(-6.149928092956543, -13.674467086791992) %, 9.972668647766113] 
(-6.083302974700928, -13.70340347290039) %, 9.973592758178711] 
(-5.931478023529053, -13.770553588867188) %, 9.975726127624512] 
(-5.863198757171631, -13.801114082336426) %, 9.976365089416504] 
(-5.727685928344727, -13.855607032775879) %, 9.977241516113281] 
(-5.659541130065918, -13.882461547851562) %, 9.977645874023438] 
(-5.504401683807373, -13.94481086730957) %, 9.978302955627441] 
(-5.434696674346924, -13.973203659057617) %, 9.978300094604492] 
(-5.279916763305664, -14.029651641845703) %, 9.977764129638672] 
(-5.228065013885498, -14.048296928405762) %, 9.977709770202637] 
(-5.070833206176758, -14.105951309204102) %, 9.976668357849121] 
(-5.000211238861084, -14.132241249084473) %, 9.976158142089844] 
(-4.859982967376709, -14.179916381835938) %, 9.975658416748047] 
(-4.789811134338379, -14.202803611755371) %, 9.975456237792969] 
(-4.630188941955566, -14.256060600280762) %, 9.975241661071777] 
(-4.558523178100586, -14.280336380004883) %, 9.975342750549316] 
(-4.416317939758301, -14.323819160461426) %, 9.975561141967773] 
(-4.345186710357666, -14.344531059265137) %, 9.97581672668457] 
(-4.183408737182617, -14.392786026000977) %, 9.976470947265625] 
(-4.110795497894287, -14.414802551269531) %, 9.97679615020752] 
(-3.9481253623962402, -14.459917068481445) %, 9.97709846496582] 
(-3.893969774246216, -14.47401237487793) %, 9.977313041687012] 
(-3.729997396469116, -14.517613410949707) %, 9.977493286132812] 
(-3.6564393043518066, -14.537477493286133) %, 9.97771167755127] 
(-3.5101547241210938, -14.572988510131836) %, 9.978376388549805] 
(-3.437309503555298, -14.588950157165527) %, 9.97850513458252] 
(-3.271756410598755, -14.626357078552246) %, 9.979095458984375] 
(-3.1974987983703613, -14.643468856811523) %, 9.979156494140625] 
(-3.0494625568389893, -14.675139427185059) %, 9.978898048400879] 
(-2.9760961532592773, -14.68886661529541) %, 9.978851318359375] 
(-2.809309720993042, -14.72114086151123) %, 9.979022979736328] 
(-2.7344915866851807, -14.735950469970703) %, 9.979183197021484] 
(-2.5855274200439453, -14.7631254196167) %, 9.979582786560059] 
(-2.511845111846924, -14.774686813354492) %, 9.980173110961914] 
(-2.3445701599121094, -14.803406715393066) %, 9.981791496276855] 
(-2.2714521884918213, -14.819356918334961) %, 9.985003471374512] 
(-2.1367249488830566, -14.859414100646973) %, 9.997190475463867] 
(-2.07839035987854, -14.88223934173584) %, 10.005080223083496] 
(-1.9643040895462036, -14.94588565826416) %, 10.018893241882324] 
(-1.9214987754821777, -14.979107856750488) %, 10.021958351135254] 
(-1.8547377586364746, -15.053534507751465) %, 10.024856567382812] 
(-1.8282032012939453, -15.104059219360352) %, 10.025794982910156] 
(-1.8054893016815186, -15.195978164672852) %, 10.026470184326172] 
(-1.8026901483535767, -15.246685028076172) %, 10.026154518127441] 
(-1.8132520914077759, -15.356149673461914) %, 10.02435302734375] 
(-1.8275928497314453, -15.412924766540527) %, 10.02334976196289] 
(-1.8750919103622437, -15.550521850585938) %, 10.020432472229004] 
(-1.9023624658584595, -15.61569881439209) %, 10.0192232131958] 
(-1.9672269821166992, -15.752193450927734) %, 10.017080307006836] 
(-2.005357027053833, -15.821834564208984) %, 10.016011238098145] 
(-2.0998528003692627, -15.98559856414795) %, 10.012956619262695] 
(-2.145188570022583, -16.06114387512207) %, 10.011517524719238] 
(-2.240900754928589, -16.21658706665039) %, 10.008871078491211] 
(-2.292318820953369, -16.29491424560547) %, 10.007451057434082] 
(-2.411698341369629, -16.475324630737305) %, 10.004090309143066] 
(-2.4660277366638184, -16.55705451965332) %, 10.002664566040039] 
(-2.5763638019561768, -16.72275733947754) %, 10.000070571899414] 
(-2.633725166320801, -16.805402755737305) %, 9.998856544494629] 
(-2.763129949569702, -16.99302864074707) %, 9.99611759185791] 
(-2.820643901824951, -17.076906204223633) %, 9.994894027709961] 
(-2.9353106021881104, -17.245084762573242) %, 9.992426872253418] 
(-2.9928784370422363, -17.328250885009766) %, 9.9907865524292] 
(-3.1213929653167725, -17.51447105407715) %, 9.987485885620117] 
(-3.1777396202087402, -17.596878051757812) %, 9.986181259155273] 
(-3.2888004779815674, -17.76055908203125) %, 9.983872413635254] 
(-3.3441100120544434, -17.84086799621582) %, 9.983132362365723] 
(-3.464848518371582, -18.019508361816406) %, 9.99067211151123] 
(-3.514976978302002, -18.09918785095215) %, 9.99598503112793] 
(-3.6065497398376465, -18.260557174682617) %, 10.002789497375488] 
(-3.64785099029541, -18.341772079467773) %, 10.003683090209961] 
(-3.72743558883667, -18.526744842529297) %, 10.003421783447266] 
(-3.7560603618621826, -18.61065101623535) %, 10.003100395202637] 
(-3.800553560256958, -18.78125762939453) %, 10.002847671508789] 
(-3.817016124725342, -18.867088317871094) %, 10.002542495727539] 
(-3.840463876724243, -19.060911178588867) %, 10.002251625061035] 
(-3.8447248935699463, -19.14764976501465) %, 10.001895904541016] 
(-3.8424572944641113, -19.321298599243164) %, 10.001011848449707] 
(-3.8343563079833984, -19.428804397583008) %, 10.000561714172363] 
(-3.811537504196167, -19.59794807434082) %, 10.000052452087402] 
(-3.7955148220062256, -19.68170928955078) %, 9.999500274658203] 
(-3.7547879219055176, -19.846904754638672) %, 9.998310089111328] 
(-3.7303836345672607, -19.927629470825195) %, 9.997902870178223] 
(-3.6666877269744873, -20.102550506591797) %, 9.996301651000977] 
(-3.6343326568603516, -20.178390502929688) %, 9.995676040649414] 
(-3.562631368637085, -20.326095581054688) %, 9.99439525604248] 
(-3.5234453678131104, -20.39779281616211) %, 9.993780136108398] 
(-3.4295647144317627, -20.549684524536133) %, 9.992973327636719] 
(-3.3845012187957764, -20.614824295043945) %, 9.992704391479492] 
(-3.288637161254883, -20.74039649963379) %, 9.992008209228516] 
(-3.237934112548828, -20.80077362060547) %, 9.991605758666992] 
(-3.117861032485962, -20.926095962524414) %, 9.990142822265625] 
