(-0.003188932314515114, 0.0675678476691246) %, 15.33752155303955] 
(-0.005262294784188271, 0.0685042291879654) %, 15.340221405029297] 
(-0.007868049666285515, 0.06927671283483505) %, 15.340972900390625] 
(-0.0109617430716753, 0.0703863576054573) %, 15.340593338012695] 
(-0.012865670956671238, 0.06893463432788849) %, 15.34347152709961] 
(-0.014985388144850731, 0.06538818031549454) %, 15.347139358520508] 
(-0.016345279291272163, 0.06116044521331787) %, 15.34810733795166] 
(-0.017955616116523743, 0.05532475933432579) %, 15.350425720214844] 
(-0.018790507689118385, 0.04999343305826187) %, 15.351590156555176] 
(-0.019917866215109825, 0.0469343475997448) %, 15.350580215454102] 
(-0.020598120987415314, 0.04400543496012688) %, 15.350975036621094] 
(-0.021147528663277626, 0.03900955617427826) %, 15.35100269317627] 
(-0.02163529023528099, 0.03301182761788368) %, 15.352618217468262] 
(-0.023246480152010918, 0.02966512367129326) %, 15.355422019958496] 
(-0.02667931094765663, 0.027265075594186783) %, 15.355069160461426] 
(-0.029685042798519135, 0.02335198037326336) %, 15.352762222290039] 
(-0.031192220747470856, 0.02147759683430195) %, 15.351126670837402] 
(-0.031566072255373, 0.020608874037861824) %, 15.356339454650879] 
(-0.039626594632864, 0.014150501228868961) %, 15.225361824035645] 
(-0.10748345404863358, -0.13354931771755219) %, 14.986554145812988] 
(-0.03939306363463402, -0.4334850609302521) %, 14.775384902954102] 
(0.30049583315849304, -0.758806586265564) %, 14.513933181762695] 
(0.7462800145149231, -0.9088237881660461) %, 14.279298782348633] 
(1.3391790390014648, -0.8794684410095215) %, 14.005958557128906] 
(1.8425403833389282, -0.6960622668266296) %, 13.772700309753418] 
(2.386293649673462, -0.32689353823661804) %, 13.496100425720215] 
(2.7764892578125, 0.0775461345911026) %, 13.273340225219727] 
(3.158169746398926, 0.6629205346107483) %, 13.004439353942871] 
(3.4141905307769775, 1.226044774055481) %, 12.772083282470703] 
(3.6306333541870117, 1.924241542816162) %, 12.506556510925293] 
(3.7549171447753906, 2.581660509109497) %, 12.275343894958496] 
(3.822669267654419, 3.395343065261841) %, 12.005158424377441] 
(3.8214776515960693, 4.124129772186279) %, 11.773687362670898] 
(3.7607839107513428, 4.993531703948975) %, 11.50716495513916] 
(3.661668300628662, 5.7897419929504395) %, 11.2728910446167] 
(3.4871692657470703, 6.7582268714904785) %, 10.996993064880371] 
(3.2799079418182373, 7.608330249786377) %, 10.774417877197266] 
(2.9862420558929443, 8.603233337402344) %, 10.580450057983398] 
(2.6758885383605957, 9.487159729003906) %, 10.449798583984375] 
(2.2568371295928955, 10.518584251403809) %, 10.339827537536621] 
(1.8403617143630981, 11.367758750915527) %, 10.268783569335938] 
(1.3121249675750732, 12.27743911743164) %, 10.203218460083008] 
(0.7173793911933899, 13.124711036682129) %, 10.159821510314941] 
(0.16973233222961426, 13.747149467468262) %, 10.135146141052246] 
(-0.488955020904541, 14.313142776489258) %, 10.119564056396484] 
(-1.0839149951934814, 14.67674446105957) %, 10.109338760375977] 
(-1.766965389251709, 14.934035301208496) %, 10.098965644836426] 
(-2.386247158050537, 15.030282020568848) %, 10.0900297164917] 
(-3.056004762649536, 15.000044822692871) %, 10.08120059967041] 
(-3.630979299545288, 14.881712913513184) %, 10.06995677947998] 
(-4.265987396240234, 14.673935890197754) %, 10.060420036315918] 
(-4.826403617858887, 14.438267707824707) %, 10.047688484191895] 
(-5.427253246307373, 14.151459693908691) %, 10.033355712890625] 
(-5.947321891784668, 13.884946823120117) %, 10.025314331054688] 
(-6.529727935791016, 13.574545860290527) %, 10.025177955627441] 
(-7.050346851348877, 13.289095878601074) %, 10.025647163391113] 
(-7.617191791534424, 12.96812629699707) %, 10.027109146118164] 
(-8.10983943939209, 12.678135871887207) %, 10.030485153198242] 
(-8.659928321838379, 12.333702087402344) %, 10.03451156616211] 
(-9.14875316619873, 12.003148078918457) %, 10.032176971435547] 
(-9.670259475708008, 11.615405082702637) %, 10.025588989257812] 
(-10.109299659729004, 11.251556396484375) %, 10.019181251525879] 
(-10.598736763000488, 10.800501823425293) %, 10.01134204864502] 
(-10.99679183959961, 10.396637916564941) %, 10.007490158081055] 
(-11.428239822387695, 9.916378021240234) %, 10.000323295593262] 
(-11.801596641540527, 9.46463680267334) %, 9.996537208557129] 
(-12.178129196166992, 8.968153953552246) %, 9.990812301635742] 
(-12.510571479797363, 8.488207817077637) %, 9.987556457519531] 
(-12.856374740600586, 7.948226451873779) %, 9.98832893371582] 
(-13.141385078430176, 7.465395450592041) %, 9.986360549926758] 
(-13.40805721282959, 6.971212863922119) %, 9.985106468200684] 
(-13.697213172912598, 6.384733200073242) %, 9.989258766174316] 
(-13.953855514526367, 5.80677604675293) %, 9.992961883544922] 
(-14.166634559631348, 5.271285533905029) %, 9.995128631591797] 
(-14.374425888061523, 4.6711015701293945) %, 9.997072219848633] 
(-14.533721923828125, 4.13872766494751) %, 9.996840476989746] 
(-14.689973831176758, 3.5274641513824463) %, 9.99699592590332] 
(-14.803991317749023, 2.984572172164917) %, 9.996394157409668] 
(-14.910978317260742, 2.360593318939209) %, 9.994909286499023] 
(-14.985898971557617, 1.7889857292175293) %, 9.992911338806152] 
(-15.044951438903809, 1.1604554653167725) %, 9.993306159973145] 
(-15.07596492767334, 0.5863212943077087) %, 9.995673179626465] 
(-15.085023880004883, -0.02664821408689022) %, 9.997476577758789] 
(-15.070865631103516, -0.6016154885292053) %, 9.99681282043457] 
(-15.032383918762207, -1.2308974266052246) %, 9.995468139648438] 
(-14.980719566345215, -1.7821195125579834) %, 9.992481231689453] 
(-14.897357940673828, -2.4080564975738525) %, 9.992712020874023] 
(-14.79661750793457, -2.974473237991333) %, 9.992962837219238] 
(-14.659090995788574, -3.5935583114624023) %, 9.991364479064941] 
(-14.510061264038086, -4.151348114013672) %, 9.990034103393555] 
(-14.328680038452148, -4.740303993225098) %, 9.99387264251709] 
(-14.137706756591797, -5.285401344299316) %, 9.992583274841309] 
(-13.902917861938477, -5.875601768493652) %, 9.990309715270996] 
(-13.672842025756836, -6.383712291717529) %, 9.984976768493652] 
(-13.387619018554688, -6.952643871307373) %, 9.979076385498047] 
(-13.107994079589844, -7.461526393890381) %, 9.978072166442871] 
(-12.776764869689941, -8.011519432067871) %, 9.980534553527832] 
(-12.454341888427734, -8.499993324279785) %, 9.982298851013184] 
(-12.092403411865234, -9.007091522216797) %, 9.983563423156738] 
(-11.73569393157959, -9.471085548400879) %, 9.982000350952148] 
(-11.32213306427002, -9.964441299438477) %, 9.97890567779541] 
(-10.927657127380371, -10.397159576416016) %, 9.973273277282715] 
(-10.487223625183105, -10.83886432647705) %, 9.974077224731445] 
(-10.05820369720459, -11.237509727478027) %, 9.977068901062012] 
(-9.567336082458496, -11.65987777709961) %, 9.981464385986328] 
(-9.118962287902832, -12.012831687927246) %, 9.985369682312012] 
(-8.657493591308594, -12.348406791687012) %, 9.990230560302734] 
(-8.100367546081543, -12.71896743774414) %, 9.990973472595215] 
(-7.543377876281738, -13.056323051452637) %, 9.987455368041992] 
(-7.026458740234375, -13.345621109008789) %, 9.987262725830078] 
(-6.462732791900635, -13.632467269897461) %, 9.992352485656738] 
(-5.924578666687012, -13.87838363647461) %, 9.994140625] 
(-5.321433067321777, -14.124250411987305) %, 9.995265007019043] 
(-4.783020973205566, -14.316679954528809) %, 9.992719650268555] 
(-4.161221981048584, -14.511213302612305) %, 9.991449356079102] 
(-3.587043046951294, -14.664166450500488) %, 9.993385314941406] 
(-2.9537434577941895, -14.80631160736084) %, 9.99981689453125] 
(-2.393592596054077, -14.908822059631348) %, 10.00149917602539] 
(-1.7530215978622437, -14.999848365783691) %, 10.002487182617188] 
(-1.1671547889709473, -15.060325622558594) %, 10.000325202941895] 
(-0.5207878351211548, -15.09878158569336) %, 9.999456405639648] 
(0.04794374108314514, -15.10914134979248) %, 10.0007963180542] 
(0.6967377662658691, -15.095108985900879) %, 9.999556541442871] 
(1.2862433195114136, -15.057306289672852) %, 10.000679016113281] 
(1.9325271844863892, -14.987611770629883) %, 10.001392364501953] 
(2.498950242996216, -14.904006958007812) %, 10.002609252929688] 
(3.137239456176758, -14.781400680541992) %, 10.002854347229004] 
(3.712191343307495, -14.647706031799316) %, 10.001827239990234] 
(4.337845802307129, -14.476310729980469) %, 10.001036643981934] 
(4.87941837310791, -14.306051254272461) %, 10.003396034240723] 
(5.486134052276611, -14.086627006530762) %, 10.00304126739502] 
(6.02825403213501, -13.86192798614502) %, 10.001657485961914] 
(6.614717483520508, -13.59164810180664) %, 10.002532005310059] 
(7.1204729080200195, -13.334754943847656) %, 10.002827644348145] 
(7.682512283325195, -13.020465850830078) %, 10.002514839172363] 
(8.179072380065918, -12.713627815246582) %, 10.00042724609375] 
(8.647146224975586, -12.398903846740723) %, 10.001144409179688] 
(9.18364143371582, -12.007394790649414) %, 10.008164405822754] 
(9.674160957336426, -11.615662574768066) %, 10.014497756958008] 
(10.12077808380127, -11.23205852508545) %, 10.019722938537598] 
(10.595621109008789, -10.791505813598633) %, 10.02652645111084] 
(10.998452186584473, -10.387504577636719) %, 10.030224800109863] 
(11.383522987365723, -9.969781875610352) %, 10.037878036499023] 
(11.81279468536377, -9.46397590637207) %, 10.04345703125] 
(12.206562995910645, -8.952905654907227) %, 10.049539566040039] 
(12.535199165344238, -8.490262985229492) %, 10.053055763244629] 
(12.886861801147461, -7.949710845947266) %, 10.056257247924805] 
(13.187578201293945, -7.4469428062438965) %, 10.055683135986328] 
(13.492949485778809, -6.879156112670898) %, 10.057004928588867] 
(13.739018440246582, -6.369724273681641) %, 10.05488109588623] 
(13.965263366699219, -5.849514007568359) %, 10.052613258361816] 
(14.208950996398926, -5.23086404800415) %, 10.050121307373047] 
(14.420228004455566, -4.62299108505249) %, 10.048182487487793] 
(14.58509635925293, -4.082635402679443) %, 10.046014785766602] 
(14.747333526611328, -3.4614453315734863) %, 10.039185523986816] 
(14.869482040405273, -2.892551898956299) %, 10.041107177734375] 
(14.97758674621582, -2.260610818862915) %, 10.04525089263916] 
(15.053277969360352, -1.6821093559265137) %, 10.043848037719727] 
(15.109915733337402, -1.062911868095398) %, 10.041863441467285] 
(15.140434265136719, -0.48237136006355286) %, 10.037569999694824] 
(15.148002624511719, 0.15432359278202057) %, 10.032954216003418] 
(15.131670951843262, 0.7151620984077454) %, 10.028414726257324] 
(15.086160659790039, 1.370579481124878) %, 10.022963523864746] 
(15.026249885559082, 1.9266523122787476) %, 10.022237777709961] 
(14.933085441589355, 2.5521225929260254) %, 10.020181655883789] 
(14.830466270446777, 3.1017301082611084) %, 10.020310401916504] 
(14.688946723937988, 3.722980260848999) %, 10.021462440490723] 
(14.536728858947754, 4.2810587882995605) %, 10.022025108337402] 
(14.347212791442871, 4.886624336242676) %, 10.019619941711426] 
(14.16027545928955, 5.41446590423584) %, 10.013029098510742] 
(13.92402172088623, 6.008244037628174) %, 10.00667953491211] 
(13.685391426086426, 6.538280487060547) %, 10.00279712677002] 
(13.397643089294434, 7.110169410705566) %, 9.99995231628418] 
(13.124486923217773, 7.600176811218262) %, 9.998472213745117] 
(12.790300369262695, 8.144394874572754) %, 9.993002891540527] 
(12.465341567993164, 8.626984596252441) %, 9.989622116088867] 
(12.086764335632324, 9.143208503723145) %, 9.983038902282715] 
(11.737579345703125, 9.584342002868652) %, 9.97563362121582] 
(11.322043418884277, 10.07102108001709) %, 9.971474647521973] 
(10.925869941711426, 10.500753402709961) %, 9.972529411315918] 
(10.47101879119873, 10.95529556274414) %, 9.97347354888916] 
(10.054180145263672, 11.339142799377441) %, 9.971022605895996] 
(9.56416130065918, 11.75631332397461) %, 9.966869354248047] 
(9.102567672729492, 12.11662769317627) %, 9.963329315185547] 
(8.57807731628418, 12.490596771240234) %, 9.960339546203613] 
(8.103678703308105, 12.800193786621094) %, 9.95299243927002] 
(7.55167818069458, 13.13198184967041) %, 9.953970909118652] 
(7.038808822631836, 13.412379264831543) %, 9.955490112304688] 
(6.46106481552124, 13.698343276977539) %, 9.952960968017578] 
(5.944280624389648, 13.929262161254883) %, 9.953688621520996] 
(5.347614765167236, 14.16797924041748) %, 9.954254150390625] 
(4.8013529777526855, 14.363842964172363) %, 9.95651626586914] 
(4.263016700744629, 14.53334903717041) %, 9.954133987426758] 
(3.6247446537017822, 14.706538200378418) %, 9.951496124267578] 
(3.017385244369507, 14.846220970153809) %, 9.952643394470215] 
(2.4432461261749268, 14.954133033752441) %, 9.955639839172363] 
(1.8086105585098267, 15.049040794372559) %, 9.959332466125488] 
(1.2467880249023438, 15.107548713684082) %, 9.960519790649414] 
(0.6038928627967834, 15.14647388458252) %, 9.96296215057373] 
(0.02175709791481495, 15.159981727600098) %, 9.96646785736084] 
(-0.6182199120521545, 15.147439002990723) %, 9.967103004455566] 
(-1.1796133518218994, 15.112617492675781) %, 9.969391822814941] 
(-1.8156909942626953, 15.04619026184082) %, 9.970420837402344] 
(-2.3899340629577637, 14.961220741271973) %, 9.972674369812012] 
(-2.942005157470703, 14.858715057373047) %, 9.976544380187988] 
(-3.5639986991882324, 14.719352722167969) %, 9.979884147644043] 
(-4.179591178894043, 14.554261207580566) %, 9.980765342712402] 
(-4.732114315032959, 14.381431579589844) %, 9.979586601257324] 
(-5.32904052734375, 14.166947364807129) %, 9.976462364196777] 
(-5.846871852874756, 13.95604419708252) %, 9.975770950317383] 
(-6.427534103393555, 13.692516326904297) %, 9.976494789123535] 
(-6.946661472320557, 13.43089485168457) %, 9.976560592651367] 
(-7.50599479675293, 13.119938850402832) %, 9.978009223937988] 
(-7.985602855682373, 12.827427864074707) %, 9.978242874145508] 
(-8.453685760498047, 12.519776344299316) %, 9.979818344116211] 
(-8.990194320678711, 12.137537002563477) %, 9.980664253234863] 
(-9.43550968170166, 11.792641639709473) %, 9.981244087219238] 
(-9.926968574523926, 11.380071640014648) %, 9.982440948486328] 
(-10.401640892028809, 10.945320129394531) %, 9.988993644714355] 
(-10.817737579345703, 10.533215522766113) %, 9.99231243133545] 
(-11.25963020324707, 10.06102180480957) %, 9.994845390319824] 
(-11.632262229919434, 9.629030227661133) %, 9.99803638458252] 
(-12.035202026367188, 9.12231159210205) %, 9.997883796691895] 
(-12.383248329162598, 8.646352767944336) %, 10.002517700195312] 
(-12.701313018798828, 8.173263549804688) %, 10.007555961608887] 
(-13.04094123840332, 7.618315696716309) %, 10.012527465820312] 
(-13.356063842773438, 7.048929214477539) %, 10.012459754943848] 
(-13.622282981872559, 6.5217437744140625) %, 10.013667106628418] 
