(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(1.0, 5.0)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(15.069012378180894, 5.666498766423577)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
(19.867206395726328, 7.8244156187362215)
