(3.0591650009155273, -13.699403762817383) %, 0.8904049396514893] 
(5.862688064575195, -13.172840118408203) %, 0.889107882976532] 
(8.22678279876709, -12.349371910095215) %, 0.8856600522994995] 
(10.75557804107666, -11.024968147277832) %, 0.880020797252655] 
(12.858847618103027, -9.488161087036133) %, 0.8691728711128235] 
(14.913208961486816, -7.467073917388916) %, 0.8557018041610718] 
(16.512554168701172, -5.372378349304199) %, 0.8418947458267212] 
(17.89507484436035, -2.9095706939697266) %, 0.8300155997276306] 
(18.857587814331055, -0.4420032799243927) %, 0.8222041130065918] 
(19.506505966186523, 2.384422540664673) %, 0.8100982308387756] 
(19.707292556762695, 4.912890434265137) %, 0.7992626428604126] 
(19.514562606811523, 7.770549774169922) %, 0.7886963486671448] 
(18.949094772338867, 10.301460266113281) %, 0.7815783023834229] 
(17.913833618164062, 12.954736709594727) %, 0.7729895710945129] 
(16.668594360351562, 15.132674217224121) %, 0.7608856558799744] 
(14.898348808288574, 17.393661499023438) %, 0.7426595687866211] 
(13.000470161437988, 19.21077537536621) %, 0.7264704704284668] 
(10.636242866516113, 20.902481079101562) %, 0.7096479535102844] 
(8.36372184753418, 22.08588218688965) %, 0.6972091794013977] 
(5.531433582305908, 23.070640563964844) %, 0.6797738075256348] 
(3.0290606021881104, 23.547311782836914) %, 0.6644931435585022] 
(0.15508167445659637, 23.67079734802246) %, 0.6463294625282288] 
(-2.3451478481292725, 23.404054641723633) %, 0.6348071098327637] 
(-5.099198818206787, 22.676477432250977) %, 0.6166775226593018] 
(-7.473325252532959, 21.63741111755371) %, 0.5965414047241211] 
(-9.897461891174316, 20.11438751220703) %, 0.5710130333900452] 
(-11.82737922668457, 18.477943420410156) %, 0.5501862168312073] 
(-13.75007438659668, 16.309141159057617) %, 0.5287944674491882] 
(-15.20698356628418, 14.09443187713623) %, 0.5027172565460205] 
(-16.449129104614258, 11.44717025756836) %, 0.4794602692127228] 
(-17.200969696044922, 8.993864059448242) %, 0.46308934688568115] 
(-17.64752960205078, 6.040246486663818) %, 0.445422500371933] 
(-17.64612579345703, 3.509963274002075) %, 0.43116602301597595] 
(-17.21077537536621, 0.6820737719535828) %, 0.41524431109428406] 
(-16.42940902709961, -1.7956252098083496) %, 0.3954724669456482] 
(-15.215448379516602, -4.2909746170043945) %, 0.3781304955482483] 
(-13.740357398986816, -6.446654319763184) %, 0.36242085695266724] 
(-11.78059196472168, -8.567985534667969) %, 0.347756028175354] 
(-9.798917770385742, -10.180200576782227) %, 0.33326050639152527] 
(-7.220942974090576, -11.725295066833496) %, 0.3155456483364105] 
(-4.85275936126709, -12.718366622924805) %, 0.3018307089805603] 
(-2.033114194869995, -13.452540397644043) %, 0.2902141213417053] 
(0.48988449573516846, -13.72674560546875) %, 0.2865145802497864] 
