(0.0, 0.0) %, 0.0] 
(0.08952052146196365, -0.14560703933238983) %, 2.528549909591675] 
(0.08943071961402893, -0.1461002677679062) %, 2.5288450717926025] 
(0.08892074972391129, -0.14636196196079254) %, 2.52923583984375] 
(0.08912401646375656, -0.1471240222454071) %, 2.529266834259033] 
(0.08951108902692795, -0.14856043457984924) %, 2.52951717376709] 
(0.08951831609010696, -0.14904558658599854) %, 2.5297040939331055] 
(0.0892009362578392, -0.14921410381793976) %, 2.529595375061035] 
(0.08933531492948532, -0.1495857983827591) %, 2.5293190479278564] 
(0.09004046767950058, -0.15077845752239227) %, 2.5287249088287354] 
(0.09019112586975098, -0.1511383354663849) %, 2.528477430343628] 
(0.09009362012147903, -0.15120726823806763) %, 2.5275964736938477] 
(0.09031852334737778, -0.15147912502288818) %, 2.5273687839508057] 
(0.0911598801612854, -0.15236106514930725) %, 2.527238130569458] 
(0.09140677750110626, -0.15250785648822784) %, 2.5266642570495605] 
(0.09142060577869415, -0.15224425494670868) %, 2.525754928588867] 
(0.09152314066886902, -0.15225109457969666) %, 2.525355577468872] 
(0.09289152920246124, -0.15386414527893066) %, 2.5250132083892822] 
(0.09321794658899307, -0.15423305332660675) %, 2.5248193740844727] 
(0.0935179591178894, -0.15444287657737732) %, 2.5245819091796875] 
(0.09374934434890747, -0.15467894077301025) %, 2.5245296955108643] 
(0.09518744051456451, -0.15665824711322784) %, 2.5242836475372314] 
(0.09574103355407715, -0.15742512047290802) %, 2.5241239070892334] 
(0.09618908166885376, -0.15800070762634277) %, 2.5238466262817383] 
(0.09620814770460129, -0.15801331400871277) %, 2.5240702629089355] 
(0.09756430983543396, -0.15950004756450653) %, 2.5245795249938965] 
(0.0980387032032013, -0.15998730063438416) %, 2.5248141288757324] 
(0.09830379486083984, -0.16012340784072876) %, 2.525113344192505] 
(0.09822689741849899, -0.15993568301200867) %, 2.52559232711792] 
(0.09897349029779434, -0.16158421337604523) %, 2.526615858078003] 
(0.09909350425004959, -0.16215592622756958) %, 2.5268585681915283] 
(0.09881927073001862, -0.16248974204063416) %, 2.526487350463867] 
(0.09849398583173752, -0.16240935027599335) %, 2.526210069656372] 
(0.09909520298242569, -0.16346678137779236) %, 2.5252034664154053] 
(0.09925416111946106, -0.16385288536548615) %, 2.5246572494506836] 
(0.09905751049518585, -0.16382688283920288) %, 2.5235085487365723] 
(0.09876185655593872, -0.16353924572467804) %, 2.52255916595459] 
(0.09947594255208969, -0.1644517332315445) %, 2.520188570022583] 
(0.09973829984664917, -0.16476072371006012) %, 2.5189507007598877] 
(0.09967043250799179, -0.16466927528381348) %, 2.516788959503174] 
(0.09942836314439774, -0.16437499225139618) %, 2.515725612640381] 
(0.09981518983840942, -0.1650172919034958) %, 2.5136899948120117] 
(0.09997150301933289, -0.16532698273658752) %, 2.5124869346618652] 
(0.09972123801708221, -0.16518928110599518) %, 2.5109286308288574] 
(0.09940852969884872, -0.16485673189163208) %, 2.5099568367004395] 
(0.0998096838593483, -0.1654272973537445) %, 2.5076000690460205] 
(0.10000480711460114, -0.1656973510980606) %, 2.506582021713257] 
(0.09987661242485046, -0.16548515856266022) %, 2.505652904510498] 
(0.09964174777269363, -0.16510486602783203) %, 2.505427837371826] 
(0.09980461001396179, -0.16488686203956604) %, 2.504608154296875] 
(0.0999596044421196, -0.16475096344947815) %, 2.5041980743408203] 
(0.09976863861083984, -0.16398073732852936) %, 2.5035901069641113] 
(0.09951292723417282, -0.1633721888065338) %, 2.5032262802124023] 
(0.0999058336019516, -0.16322605311870575) %, 2.502897262573242] 
(0.10014227777719498, -0.16324228048324585) %, 2.502751350402832] 
(0.1001942977309227, -0.162744402885437) %, 2.5024776458740234] 
(0.10002780705690384, -0.16227634251117706) %, 2.5024571418762207] 
(0.10018188506364822, -0.16217312216758728) %, 2.5030388832092285] 
(0.10034176707267761, -0.16234174370765686) %, 2.503143072128296] 
(0.1002257764339447, -0.16213780641555786) %, 2.5027074813842773] 
(0.09997216612100601, -0.16180863976478577) %, 2.502415895462036] 
(0.09963397681713104, -0.16174082458019257) %, 2.5023086071014404] 
(0.09946713596582413, -0.1619551032781601) %, 2.502100706100464] 
(0.09876929968595505, -0.16170918941497803) %, 2.5017786026000977] 
(0.09825266152620316, -0.16134831309318542) %, 2.5018022060394287] 
(0.09747067093849182, -0.16080226004123688) %, 2.5017542839050293] 
(0.09731053560972214, -0.16071701049804688) %, 2.501474380493164] 
(0.0966225266456604, -0.16001836955547333) %, 2.5012755393981934] 
(0.09612257033586502, -0.1594565212726593) %, 2.5011181831359863] 
(0.09534720331430435, -0.15867464244365692) %, 2.5012917518615723] 
(0.09517237544059753, -0.15862204134464264) %, 2.501220941543579] 
(0.0945470854640007, -0.15802863240242004) %, 2.50063419342041] 
(0.09411609172821045, -0.15751223266124725) %, 2.5000898838043213] 
(0.09347248822450638, -0.15659436583518982) %, 2.49847149848938] 
(0.09366852045059204, -0.1566222608089447) %, 2.49733567237854] 
(0.09355079382658005, -0.15617412328720093) %, 2.495973825454712] 
(0.09329991787672043, -0.15574844181537628) %, 2.4953386783599854] 
(0.09266989678144455, -0.15478985011577606) %, 2.494102716445923] 
(0.0924471765756607, -0.154377281665802) %, 2.493561267852783] 
(0.0917648896574974, -0.15334291756153107) %, 2.4930450916290283] 
(0.09129998832941055, -0.15266503393650055) %, 2.4926841259002686] 
(0.09024564921855927, -0.15116749703884125) %, 2.492405414581299] 
(0.08999710530042648, -0.1507180631160736) %, 2.4919865131378174] 
(0.08926896005868912, -0.1496092975139618) %, 2.4918007850646973] 
(0.08876797556877136, -0.14891032874584198) %, 2.491814374923706] 
(0.08775747567415237, -0.14740784466266632) %, 2.491807460784912] 
(0.0878475084900856, -0.14685086905956268) %, 2.4913718700408936] 
(0.0876242071390152, -0.1456189602613449) %, 2.490554094314575] 
(0.0873684361577034, -0.1448662430047989) %, 2.490143299102783] 
(0.08664277195930481, -0.14317741990089417) %, 2.489468812942505] 
(0.08684144914150238, -0.14321738481521606) %, 2.4888534545898438] 
(0.08675931394100189, -0.14288777112960815) %, 2.487781524658203] 
(0.08658339083194733, -0.14256860315799713) %, 2.4877076148986816] 
(0.0859789028763771, -0.14169344305992126) %, 2.487557888031006] 
(0.08612336963415146, -0.14161640405654907) %, 2.487619400024414] 
(0.0860033631324768, -0.1411537379026413) %, 2.4872963428497314] 
(0.0858011320233345, -0.14077389240264893) %, 2.487436056137085] 
(0.0851251557469368, -0.13974089920520782) %, 2.488837718963623] 
(0.08482387661933899, -0.13930290937423706) %, 2.489839553833008] 
